"rep","design","temperature","LLM.model","trait","EGA.model","initial_NMI","final_NMI","start_N","final_N","UVA_removed","UVA_sweeps","boot_removed","boot_sweeps","embed_used"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-120b","openness","tmfg",0.840902662469862,1,64,40,1,2,23,4,"sparse"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","agreeableness","glasso",0.748197389273563,0.788176775412716,64,49,9,3,6,3,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","agreeableness","tmfg",0.708652655607519,0.8997466687371,64,49,9,3,6,2,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","conscientiousness","glasso",0.688344172531579,0.88580140215857,64,46,5,2,13,3,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","conscientiousness","tmfg",0.708395907044979,0.811979875048997,64,21,5,2,38,4,"sparse"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","extraversion","glasso",0.930543758557818,0.906526126981768,64,48,6,2,10,2,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","extraversion","tmfg",0.887211406630227,1,64,40,6,2,18,4,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","neuroticism","glasso",0.776462572727723,0.869790375333941,64,54,1,2,9,2,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","neuroticism","tmfg",0.69406346922917,0.938300384182181,64,23,1,2,40,4,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","openness","glasso",0.887211406630227,0.951592359851282,64,56,5,2,3,2,"full"
67,"persona_few_shot_adaptive",1.5,"gpt-oss-20b","openness","tmfg",0.915295178981654,0.946448790727943,64,42,5,2,17,3,"full"
68,"basic",0.5,"gpt-4o","agreeableness","glasso",0.790510218422807,0.83247457933432,60,27,33,4,0,1,"full"
68,"basic",0.5,"gpt-4o","agreeableness","tmfg",0.850370527744915,1,60,10,33,4,17,2,"sparse"
68,"basic",0.5,"gpt-4o","conscientiousness","glasso",0.728236031210209,0.465066059859011,61,8,42,4,11,5,"sparse"
68,"basic",0.5,"gpt-4o","conscientiousness","tmfg",0.660722073596184,0.809540196002379,61,7,42,4,12,2,"sparse"
68,"basic",0.5,"gpt-4o","extraversion","glasso",0.741855436971394,0.69012674602271,62,22,36,6,4,2,"full"
68,"basic",0.5,"gpt-4o","extraversion","tmfg",0.832085531264874,0.570447095889625,62,22,36,6,4,2,"sparse"
68,"basic",0.5,"gpt-4o","neuroticism","glasso",0.806534903389709,1,63,24,38,5,1,2,"full"
68,"basic",0.5,"gpt-4o","neuroticism","tmfg",0.801977860203888,1,63,18,38,5,7,2,"full"
68,"basic",0.5,"gpt-4o","openness","glasso",0.767938381506711,0.838964894530733,63,24,36,6,3,3,"full"
68,"basic",0.5,"gpt-4o","openness","tmfg",0.837212819393731,0.891344429076231,63,18,36,6,9,3,"full"
68,"basic",0.5,"gpt-5.1","agreeableness","glasso",0.777399036233366,1,63,19,40,4,4,3,"full"
68,"basic",0.5,"gpt-5.1","agreeableness","tmfg",0.874773855890415,0.791985448171076,63,23,40,4,0,1,"full"
68,"basic",0.5,"gpt-5.1","conscientiousness","glasso",0.802106344347484,0.903659189323419,62,20,37,4,5,2,"full"
68,"basic",0.5,"gpt-5.1","conscientiousness","tmfg",0.824900363754234,1,62,13,37,4,12,2,"sparse"
68,"basic",0.5,"gpt-5.1","extraversion","glasso",0.743155266880148,0.59547520261986,61,19,42,5,0,1,"full"
68,"basic",0.5,"gpt-5.1","extraversion","tmfg",0.829925085480069,0.774303880420675,61,12,42,5,7,2,"full"
68,"basic",0.5,"gpt-5.1","neuroticism","glasso",0.83225777236262,1,60,19,41,5,0,1,"full"
68,"basic",0.5,"gpt-5.1","neuroticism","tmfg",0.799160403841485,0.874029092608055,60,19,41,5,0,1,"full"
68,"basic",0.5,"gpt-5.1","openness","glasso",0.892741942104378,1,60,29,28,4,3,2,"full"
68,"basic",0.5,"gpt-5.1","openness","tmfg",0.815266341461097,1,60,25,28,4,7,3,"full"
68,"basic",0.5,"gpt-oss-120b","agreeableness","glasso",0.720080975835348,0.758304597770059,62,17,44,5,1,2,"full"
68,"basic",0.5,"gpt-oss-120b","agreeableness","tmfg",0.837645763053263,0.735007680271001,62,18,44,5,0,1,"full"
68,"basic",0.5,"gpt-oss-120b","conscientiousness","glasso",0.722053636940955,0.845717878899415,61,15,38,4,8,3,"sparse"
68,"basic",0.5,"gpt-oss-120b","conscientiousness","tmfg",0.728924787379704,0.809540196002379,61,14,38,4,9,2,"sparse"
68,"basic",0.5,"gpt-oss-120b","extraversion","glasso",0.889738837253126,1,61,29,32,5,0,1,"full"
68,"basic",0.5,"gpt-oss-120b","extraversion","tmfg",0.839968441640154,1,61,28,32,5,1,2,"full"
68,"basic",0.5,"gpt-oss-120b","neuroticism","glasso",0.857445088295612,1,63,28,35,4,0,1,"full"
68,"basic",0.5,"gpt-oss-120b","neuroticism","tmfg",0.877278603428764,1,63,18,35,4,10,4,"full"
68,"basic",0.5,"gpt-oss-120b","openness","glasso",0.841512572062395,1,62,29,33,4,0,1,"full"
68,"basic",0.5,"gpt-oss-120b","openness","tmfg",0.821898572679392,1,62,29,33,4,0,1,"full"
68,"basic",0.5,"gpt-oss-20b","agreeableness","glasso",0.716013133740616,0.803952809865968,63,28,31,4,4,2,"full"
68,"basic",0.5,"gpt-oss-20b","agreeableness","tmfg",0.797959057299795,0.870557165071173,63,22,31,4,10,2,"full"
68,"basic",0.5,"gpt-oss-20b","conscientiousness","glasso",0.6953723378179,0.779619748969301,64,26,34,4,4,3,"full"
68,"basic",0.5,"gpt-oss-20b","conscientiousness","tmfg",0.576873082171027,0.678518001625088,64,18,34,4,12,2,"sparse"
68,"basic",0.5,"gpt-oss-20b","extraversion","glasso",0.81017569293919,0.838070714473561,65,34,28,4,3,2,"full"
68,"basic",0.5,"gpt-oss-20b","extraversion","tmfg",0.850768235546591,1,65,25,28,4,12,2,"sparse"
68,"basic",0.5,"gpt-oss-20b","neuroticism","glasso",0.818739426367421,0.884491664615896,63,47,16,4,0,1,"full"
68,"basic",0.5,"gpt-oss-20b","neuroticism","tmfg",0.655673633321403,1,63,30,16,4,17,3,"full"
68,"basic",0.5,"gpt-oss-20b","openness","glasso",0.868099380644765,0.929135261326712,63,28,33,6,2,2,"full"
68,"basic",0.5,"gpt-oss-20b","openness","tmfg",1,0.929135261326712,63,28,33,6,2,2,"full"
68,"basic",1,"gpt-4o","agreeableness","glasso",0.903553417361472,0.943100149426691,64,42,22,6,0,1,"full"
68,"basic",1,"gpt-4o","agreeableness","tmfg",0.915677483345746,0.943100149426691,64,42,22,6,0,1,"full"
68,"basic",1,"gpt-4o","conscientiousness","glasso",0.778854720910138,0.88813102203142,64,35,24,4,5,2,"full"
68,"basic",1,"gpt-4o","conscientiousness","tmfg",0.689619009308561,0.836355455171358,64,28,24,4,12,2,"full"
68,"basic",1,"gpt-4o","extraversion","glasso",0.890895519411076,1,62,38,24,4,0,1,"full"
68,"basic",1,"gpt-4o","extraversion","tmfg",0.902011499479319,1,62,35,24,4,3,2,"full"
68,"basic",1,"gpt-4o","neuroticism","glasso",0.891144772226929,1,64,46,18,3,0,1,"full"
68,"basic",1,"gpt-4o","neuroticism","tmfg",0.862502089267366,1,64,28,18,3,18,5,"full"
68,"basic",1,"gpt-4o","openness","glasso",1,1,63,45,15,3,3,3,"full"
68,"basic",1,"gpt-4o","openness","tmfg",0.747609954261289,0.854504938158502,63,41,15,3,7,2,"full"
68,"basic",1,"gpt-5.1","agreeableness","glasso",0.781347543208487,1,62,34,28,3,0,1,"full"
68,"basic",1,"gpt-5.1","agreeableness","tmfg",0.841487425606237,1,62,34,28,3,0,1,"full"
68,"basic",1,"gpt-5.1","conscientiousness","glasso",0.711994241358229,0.741673325115007,62,21,40,6,1,2,"full"
68,"basic",1,"gpt-5.1","conscientiousness","tmfg",0.732125569896134,0.741673325115007,62,21,40,6,1,2,"full"
68,"basic",1,"gpt-5.1","extraversion","glasso",0.758912164664699,1,62,14,46,4,2,2,"full"
68,"basic",1,"gpt-5.1","extraversion","tmfg",0.751931485709949,1,62,9,46,4,7,3,"full"
68,"basic",1,"gpt-5.1","neuroticism","glasso",0.814877615428632,0.900585461584377,63,22,39,5,2,2,"full"
68,"basic",1,"gpt-5.1","neuroticism","tmfg",0.800554325004831,0.810782943822845,63,13,39,5,11,4,"sparse"
68,"basic",1,"gpt-5.1","openness","glasso",0.860167226177854,1,62,37,25,4,0,1,"full"
68,"basic",1,"gpt-5.1","openness","tmfg",0.90645884016508,1,62,26,25,4,11,4,"full"
68,"basic",1,"gpt-oss-120b","agreeableness","glasso",0.758349134145452,0.84649213052981,65,17,44,5,4,2,"full"
68,"basic",1,"gpt-oss-120b","agreeableness","tmfg",0.84510928826516,1,65,12,44,5,9,3,"full"
68,"basic",1,"gpt-oss-120b","conscientiousness","glasso",0.812822971677368,1,61,20,38,4,3,2,"full"
68,"basic",1,"gpt-oss-120b","conscientiousness","tmfg",0.843669782845604,0.928631535366524,61,15,38,4,8,3,"full"
68,"basic",1,"gpt-oss-120b","extraversion","glasso",0.84477604495323,1,65,30,35,5,0,1,"full"
68,"basic",1,"gpt-oss-120b","extraversion","tmfg",0.813055131052934,1,65,30,35,5,0,1,"full"
68,"basic",1,"gpt-oss-120b","neuroticism","glasso",0.891335532380378,1,62,37,25,3,0,1,"full"
68,"basic",1,"gpt-oss-120b","neuroticism","tmfg",1,1,62,23,25,3,14,2,"sparse"
68,"basic",1,"gpt-oss-120b","openness","glasso",0.825784539117787,1,62,35,27,4,0,1,"full"
68,"basic",1,"gpt-oss-120b","openness","tmfg",0.870681918744101,1,62,31,27,4,4,3,"full"
68,"basic",1,"gpt-oss-20b","agreeableness","glasso",0.855788315696674,0.930149694611216,64,34,27,4,3,2,"full"
68,"basic",1,"gpt-oss-20b","agreeableness","tmfg",0.854860817583197,1,64,23,27,4,14,2,"full"
68,"basic",1,"gpt-oss-20b","conscientiousness","glasso",0.751457326894298,0.837733863083534,64,44,20,5,0,1,"full"
68,"basic",1,"gpt-oss-20b","conscientiousness","tmfg",0.66664031984288,0.937563786594746,64,37,20,5,7,3,"full"
68,"basic",1,"gpt-oss-20b","extraversion","glasso",0.858505176836531,0.915437492253458,67,43,24,4,0,1,"full"
68,"basic",1,"gpt-oss-20b","extraversion","tmfg",0.822879986388564,0.89562460180693,67,19,24,4,24,2,"sparse"
68,"basic",1,"gpt-oss-20b","neuroticism","glasso",0.817893359417344,1,64,51,11,3,2,2,"full"
68,"basic",1,"gpt-oss-20b","neuroticism","tmfg",0.943705935405434,1,64,53,11,3,0,1,"full"
68,"basic",1,"gpt-oss-20b","openness","glasso",0.943705935405434,0.940779849235096,64,55,9,3,0,1,"full"
68,"basic",1,"gpt-oss-20b","openness","tmfg",1,1,64,48,9,3,7,4,"full"
68,"basic",1.5,"gpt-4o","agreeableness","glasso",0.915295178981654,0.94120368044914,64,42,12,3,10,2,"sparse"
68,"basic",1.5,"gpt-4o","agreeableness","tmfg",0.915295178981654,0.901493445587908,64,51,12,3,1,2,"full"
68,"basic",1.5,"gpt-4o","conscientiousness","glasso",0.810170105530911,0.950902866452654,64,53,10,3,1,2,"full"
68,"basic",1.5,"gpt-4o","conscientiousness","tmfg",0.749945539757819,0.949322380131406,64,48,10,3,6,2,"full"
68,"basic",1.5,"gpt-4o","extraversion","glasso",0.941802525047554,1,64,56,8,3,0,1,"full"
68,"basic",1.5,"gpt-4o","extraversion","tmfg",0.798999435682617,1,64,49,8,3,7,2,"sparse"
68,"basic",1.5,"gpt-4o","neuroticism","glasso",0.685479481829639,1,65,43,6,3,16,2,"full"
68,"basic",1.5,"gpt-4o","neuroticism","tmfg",0.786515809515826,1,65,44,6,3,15,5,"full"
68,"basic",1.5,"gpt-4o","openness","glasso",0.940917999196293,1,63,58,5,3,0,1,"full"
68,"basic",1.5,"gpt-4o","openness","tmfg",0.914690828818553,1,63,42,5,3,16,3,"sparse"
68,"basic",1.5,"gpt-5.1","agreeableness","glasso",0.784053264040825,1,62,32,25,3,5,2,"full"
68,"basic",1.5,"gpt-5.1","agreeableness","tmfg",0.956462358095714,1,62,27,25,3,10,2,"full"
68,"basic",1.5,"gpt-5.1","conscientiousness","glasso",0.846163820861725,1,64,37,23,5,4,2,"full"
68,"basic",1.5,"gpt-5.1","conscientiousness","tmfg",0.88944729337285,1,64,31,23,5,10,3,"full"
68,"basic",1.5,"gpt-5.1","extraversion","glasso",0.772153053836684,1,60,21,34,4,5,2,"sparse"
68,"basic",1.5,"gpt-5.1","extraversion","tmfg",0.773490813275459,0.92444818143003,60,14,34,4,12,2,"full"
68,"basic",1.5,"gpt-5.1","neuroticism","glasso",0.824205251934185,0.912820635456814,61,21,38,5,2,2,"full"
68,"basic",1.5,"gpt-5.1","neuroticism","tmfg",0.828139625778622,1,61,14,38,5,9,3,"sparse"
68,"basic",1.5,"gpt-5.1","openness","glasso",0.88944729337285,1,64,36,28,4,0,1,"full"
68,"basic",1.5,"gpt-5.1","openness","tmfg",0.95747130228927,1,64,36,28,4,0,1,"full"
68,"basic",1.5,"gpt-oss-120b","agreeableness","glasso",0.779766981074288,1,65,29,35,5,1,2,"full"
68,"basic",1.5,"gpt-oss-120b","agreeableness","tmfg",0.801977207746593,1,65,30,35,5,0,1,"full"
68,"basic",1.5,"gpt-oss-120b","conscientiousness","glasso",0.814691093469075,0.853567414863997,64,40,24,4,0,1,"full"
68,"basic",1.5,"gpt-oss-120b","conscientiousness","tmfg",0.779603538561988,1,64,31,24,4,9,2,"full"
68,"basic",1.5,"gpt-oss-120b","extraversion","glasso",0.900477076780099,1,61,31,30,4,0,1,"full"
68,"basic",1.5,"gpt-oss-120b","extraversion","tmfg",0.875297499187281,1,61,30,30,4,1,2,"full"
68,"basic",1.5,"gpt-oss-120b","neuroticism","glasso",0.807567764860938,0.876386962813513,60,40,20,4,0,1,"full"
68,"basic",1.5,"gpt-oss-120b","neuroticism","tmfg",0.810970187316004,0.734639164828865,60,35,20,4,5,2,"full"
68,"basic",1.5,"gpt-oss-120b","openness","glasso",0.890148897237714,1,63,43,17,5,3,2,"full"
68,"basic",1.5,"gpt-oss-120b","openness","tmfg",0.825999122443184,1,63,30,17,5,16,4,"full"
68,"basic",1.5,"gpt-oss-20b","agreeableness","glasso",0.855317537716513,0.944881573498621,64,48,9,5,7,2,"full"
68,"basic",1.5,"gpt-oss-20b","agreeableness","tmfg",0.777323452107813,1,64,31,9,5,24,3,"full"
68,"basic",1.5,"gpt-oss-20b","conscientiousness","glasso",0.719862001028423,0.817737730231617,64,39,8,2,17,3,"full"
68,"basic",1.5,"gpt-oss-20b","conscientiousness","tmfg",0.727909275356813,1,64,33,8,2,23,3,"sparse"
68,"basic",1.5,"gpt-oss-20b","extraversion","glasso",0.95747130228927,0.954214008975223,64,59,5,2,0,1,"full"
68,"basic",1.5,"gpt-oss-20b","extraversion","tmfg",0.794878974510682,1,64,48,5,2,11,2,"sparse"
68,"basic",1.5,"gpt-oss-20b","neuroticism","glasso",1,1,64,54,10,4,0,1,"full"
68,"basic",1.5,"gpt-oss-20b","neuroticism","tmfg",0.732518152761014,1,64,43,10,4,11,2,"full"
68,"basic",1.5,"gpt-oss-20b","openness","glasso",0.904941916170727,1,64,44,5,2,15,2,"sparse"
68,"basic",1.5,"gpt-oss-20b","openness","tmfg",0.90173038760489,1,64,42,5,2,17,3,"full"
68,"expanded",0.5,"gpt-4o","agreeableness","glasso",0.772482485352836,1,60,27,30,3,3,3,"full"
68,"expanded",0.5,"gpt-4o","agreeableness","tmfg",0.88968095165508,1,60,18,30,3,12,3,"full"
68,"expanded",0.5,"gpt-4o","conscientiousness","glasso",0.732696273741585,0.839212522226347,63,25,35,4,3,2,"full"
68,"expanded",0.5,"gpt-4o","conscientiousness","tmfg",0.789543095630688,0.841927661788664,63,18,35,4,10,2,"sparse"
68,"expanded",0.5,"gpt-4o","extraversion","glasso",0.757619707695944,0.846022697247956,61,28,32,4,1,2,"full"
68,"expanded",0.5,"gpt-4o","extraversion","tmfg",0.724621977031979,1,61,24,32,4,5,4,"full"
68,"expanded",0.5,"gpt-4o","neuroticism","glasso",0.85153961253297,0.918024215105928,61,39,22,4,0,1,"full"
68,"expanded",0.5,"gpt-4o","neuroticism","tmfg",0.673397904702031,0.811272009539567,61,20,22,4,19,3,"full"
68,"expanded",0.5,"gpt-4o","openness","glasso",0.784282128231768,0.794065037146515,63,25,36,4,2,2,"sparse"
68,"expanded",0.5,"gpt-4o","openness","tmfg",0.790476063177558,0.77944149296642,63,21,36,4,6,2,"sparse"
68,"expanded",0.5,"gpt-5.1","agreeableness","glasso",0.825205336081431,1,60,28,31,5,1,2,"full"
68,"expanded",0.5,"gpt-5.1","agreeableness","tmfg",0.816395858187392,1,60,28,31,5,1,2,"full"
68,"expanded",0.5,"gpt-5.1","conscientiousness","glasso",0.770065783612704,0.732193995617781,60,29,31,4,0,1,"full"
68,"expanded",0.5,"gpt-5.1","conscientiousness","tmfg",0.88317304348062,0.792403507749074,60,16,31,4,13,3,"full"
68,"expanded",0.5,"gpt-5.1","extraversion","glasso",0.808245825705971,0.802822732208368,65,26,35,6,4,2,"full"
68,"expanded",0.5,"gpt-5.1","extraversion","tmfg",0.805867930290868,0.736940337877461,65,13,35,6,17,2,"full"
68,"expanded",0.5,"gpt-5.1","neuroticism","glasso",0.881512851459791,1,65,28,31,5,6,2,"sparse"
68,"expanded",0.5,"gpt-5.1","neuroticism","tmfg",0.880041906498723,1,65,29,31,5,5,2,"full"
68,"expanded",0.5,"gpt-5.1","openness","glasso",0.788631820979268,1,62,23,39,5,0,1,"full"
68,"expanded",0.5,"gpt-5.1","openness","tmfg",0.925030107369739,1,62,15,39,5,8,3,"sparse"
68,"expanded",0.5,"gpt-oss-120b","agreeableness","glasso",0.853187834639251,0.911113734478417,61,22,39,5,0,1,"full"
68,"expanded",0.5,"gpt-oss-120b","agreeableness","tmfg",0.796480944822427,0.787048453119818,61,22,39,5,0,1,"full"
68,"expanded",0.5,"gpt-oss-120b","conscientiousness","glasso",0.802491099354373,0.765141196612985,62,22,37,4,3,2,"full"
68,"expanded",0.5,"gpt-oss-120b","conscientiousness","tmfg",0.771708167052382,0.833522241372492,62,14,37,4,11,3,"full"
68,"expanded",0.5,"gpt-oss-120b","extraversion","glasso",0.885380115075665,0.853567414863997,62,20,42,7,0,1,"full"
68,"expanded",0.5,"gpt-oss-120b","extraversion","tmfg",0.857777478363708,0.853886620158643,62,19,42,7,1,2,"full"
68,"expanded",0.5,"gpt-oss-120b","neuroticism","glasso",0.798359414097662,1,62,20,38,4,4,2,"full"
68,"expanded",0.5,"gpt-oss-120b","neuroticism","tmfg",0.890674533196532,0.894611553673063,62,24,38,4,0,1,"full"
68,"expanded",0.5,"gpt-oss-120b","openness","glasso",0.807178727967342,1,61,23,38,5,0,1,"full"
68,"expanded",0.5,"gpt-oss-120b","openness","tmfg",0.837110205455623,1,61,22,38,5,1,2,"full"
68,"expanded",0.5,"gpt-oss-20b","agreeableness","glasso",0.74811494319384,0.833569122951886,60,32,27,4,1,2,"full"
68,"expanded",0.5,"gpt-oss-20b","agreeableness","tmfg",0.784192494350202,0.89626018950736,60,30,27,4,3,2,"full"
68,"expanded",0.5,"gpt-oss-20b","conscientiousness","glasso",0.651919032472916,0.794592503657281,63,35,21,4,7,2,"sparse"
68,"expanded",0.5,"gpt-oss-20b","conscientiousness","tmfg",0.729127250781342,0.926849643076466,63,18,21,4,24,3,"sparse"
68,"expanded",0.5,"gpt-oss-20b","extraversion","glasso",0.743425815823197,1,66,41,24,4,1,2,"full"
68,"expanded",0.5,"gpt-oss-20b","extraversion","tmfg",0.799967046299425,1,66,40,24,4,2,2,"full"
68,"expanded",0.5,"gpt-oss-20b","neuroticism","glasso",0.813092023054232,0.927236798285974,63,32,21,4,10,2,"sparse"
68,"expanded",0.5,"gpt-oss-20b","neuroticism","tmfg",0.768437897684864,1,63,28,21,4,14,3,"full"
68,"expanded",0.5,"gpt-oss-20b","openness","glasso",0.809646187915714,0.943964249952997,62,44,18,3,0,1,"full"
68,"expanded",0.5,"gpt-oss-20b","openness","tmfg",0.939328304724197,1,62,37,18,3,7,3,"full"
68,"expanded",1,"gpt-4o","agreeableness","glasso",0.903553417361472,0.938010598642801,64,40,24,4,0,1,"full"
68,"expanded",1,"gpt-4o","agreeableness","tmfg",0.760563569481668,1,64,38,24,4,2,3,"full"
68,"expanded",1,"gpt-4o","conscientiousness","glasso",0.747941051321346,0.83525438753909,64,48,14,3,2,3,"full"
68,"expanded",1,"gpt-4o","conscientiousness","tmfg",0.823255957678896,0.860296836320975,64,42,14,3,8,2,"full"
68,"expanded",1,"gpt-4o","extraversion","glasso",0.941176470588235,1,64,41,18,7,5,2,"full"
68,"expanded",1,"gpt-4o","extraversion","tmfg",0.865056571996018,1,64,32,18,7,14,2,"full"
68,"expanded",1,"gpt-4o","neuroticism","glasso",0.801964796512768,0.943022819151517,64,42,16,3,6,2,"full"
68,"expanded",1,"gpt-4o","neuroticism","tmfg",0.805602557190738,1,64,25,16,3,23,2,"full"
68,"expanded",1,"gpt-4o","openness","glasso",0.941802525047554,1,64,54,10,4,0,1,"full"
68,"expanded",1,"gpt-4o","openness","tmfg",0.95747130228927,1,64,37,10,4,17,5,"full"
68,"expanded",1,"gpt-5.1","agreeableness","glasso",0.722032125878908,0.856650773308264,66,32,33,5,1,2,"full"
68,"expanded",1,"gpt-5.1","agreeableness","tmfg",0.730414486075084,0.93061482428712,66,19,33,5,14,3,"full"
68,"expanded",1,"gpt-5.1","conscientiousness","glasso",0.81590736961331,1,62,29,28,5,5,2,"sparse"
68,"expanded",1,"gpt-5.1","conscientiousness","tmfg",0.912924716191427,0.910723594624023,62,27,28,5,7,4,"sparse"
68,"expanded",1,"gpt-5.1","extraversion","glasso",0.849883142672119,1,64,33,31,4,0,1,"full"
68,"expanded",1,"gpt-5.1","extraversion","tmfg",0.900798468749613,1,64,26,31,4,7,3,"full"
68,"expanded",1,"gpt-5.1","neuroticism","glasso",0.889759147605405,1,61,20,39,5,2,2,"full"
68,"expanded",1,"gpt-5.1","neuroticism","tmfg",0.94224436929095,0,61,8,39,5,14,3,"full"
68,"expanded",1,"gpt-5.1","openness","glasso",0.743415205342122,1,61,23,38,5,0,1,"full"
68,"expanded",1,"gpt-5.1","openness","tmfg",0.784732291191676,1,61,13,38,5,10,2,"full"
68,"expanded",1,"gpt-oss-120b","agreeableness","glasso",0.820573284619199,0.938094617493385,63,37,26,5,0,1,"full"
68,"expanded",1,"gpt-oss-120b","agreeableness","tmfg",0.84093885160802,1,63,34,26,5,3,2,"full"
68,"expanded",1,"gpt-oss-120b","conscientiousness","glasso",0.781013937108477,0.927151527836906,61,32,29,4,0,1,"full"
68,"expanded",1,"gpt-oss-120b","conscientiousness","tmfg",0.746874638241152,0.927151527836906,61,32,29,4,0,1,"full"
68,"expanded",1,"gpt-oss-120b","extraversion","glasso",0.871845033796654,1,60,40,20,3,0,1,"full"
68,"expanded",1,"gpt-oss-120b","extraversion","tmfg",0.839312254797702,1,60,40,20,3,0,1,"full"
68,"expanded",1,"gpt-oss-120b","neuroticism","glasso",0.858972946772452,1,63,38,25,3,0,1,"full"
68,"expanded",1,"gpt-oss-120b","neuroticism","tmfg",0.882161295806599,0.895975928211523,63,38,25,3,0,1,"full"
68,"expanded",1,"gpt-oss-120b","openness","glasso",0.938019355164684,1,60,26,30,4,4,2,"full"
68,"expanded",1,"gpt-oss-120b","openness","tmfg",0.937355310572222,1,60,25,30,4,5,2,"full"
68,"expanded",1,"gpt-oss-20b","agreeableness","glasso",0.648440468496171,0.694163883130207,64,38,18,5,8,2,"sparse"
68,"expanded",1,"gpt-oss-20b","agreeableness","tmfg",0.669513094921082,0.891665865975097,64,21,18,5,25,3,"sparse"
68,"expanded",1,"gpt-oss-20b","conscientiousness","glasso",0.738047030558327,0.755813261957099,63,29,28,5,6,2,"full"
68,"expanded",1,"gpt-oss-20b","conscientiousness","tmfg",0.797630807697721,0.949707040358475,63,24,28,5,11,2,"sparse"
68,"expanded",1,"gpt-oss-20b","extraversion","glasso",0.794689521246259,1,64,41,14,3,9,2,"full"
68,"expanded",1,"gpt-oss-20b","extraversion","tmfg",0.908781299462294,1,64,44,14,3,6,2,"full"
68,"expanded",1,"gpt-oss-20b","neuroticism","glasso",1,1,64,57,7,2,0,1,"full"
68,"expanded",1,"gpt-oss-20b","neuroticism","tmfg",0.90173038760489,1,64,55,7,2,2,2,"full"
68,"expanded",1,"gpt-oss-20b","openness","glasso",0.93034669931898,0.922371260656444,64,58,6,2,0,1,"full"
68,"expanded",1,"gpt-oss-20b","openness","tmfg",0.831001766259007,1,64,36,6,2,22,3,"full"
68,"expanded",1.5,"gpt-4o","agreeableness","glasso",0.805633478186014,0.947580329955221,64,51,4,2,9,3,"full"
68,"expanded",1.5,"gpt-4o","agreeableness","tmfg",0.930543758557818,0.953903120973591,64,57,4,2,3,2,"full"
68,"expanded",1.5,"gpt-4o","conscientiousness","glasso",0.582010648111982,0.647795568341685,64,28,9,2,27,3,"sparse"
68,"expanded",1.5,"gpt-4o","conscientiousness","tmfg",0.675628240200453,0.820389899614378,64,32,9,2,23,3,"full"
68,"expanded",1.5,"gpt-4o","extraversion","glasso",0.95747130228927,1,64,56,7,3,1,2,"full"
68,"expanded",1.5,"gpt-4o","extraversion","tmfg",0.915256966569918,1,64,52,7,3,5,2,"full"
68,"expanded",1.5,"gpt-4o","neuroticism","glasso",0.887596047566925,0.910786516818492,64,60,3,2,1,2,"full"
68,"expanded",1.5,"gpt-4o","neuroticism","tmfg",0.830382253751338,0.944860921311638,64,47,3,2,14,3,"full"
68,"expanded",1.5,"gpt-4o","openness","glasso",0.914912604941014,0.911778158356216,64,61,3,3,0,1,"full"
68,"expanded",1.5,"gpt-4o","openness","tmfg",0.826579835958616,0.955786581413196,64,60,3,3,1,2,"full"
68,"expanded",1.5,"gpt-5.1","agreeableness","glasso",0.757765987831241,1,61,36,15,3,10,2,"full"
68,"expanded",1.5,"gpt-5.1","agreeableness","tmfg",0.866638000812961,1,61,37,15,3,9,2,"full"
68,"expanded",1.5,"gpt-5.1","conscientiousness","glasso",0.849022305184018,1,63,47,16,3,0,1,"full"
68,"expanded",1.5,"gpt-5.1","conscientiousness","tmfg",0.81247365777845,0.933366627200118,63,38,16,3,9,3,"full"
68,"expanded",1.5,"gpt-5.1","extraversion","glasso",0.767526875243037,1,64,40,24,5,0,1,"full"
68,"expanded",1.5,"gpt-5.1","extraversion","tmfg",0.782699317215773,1,64,35,24,5,5,4,"full"
68,"expanded",1.5,"gpt-5.1","neuroticism","glasso",0.945330920649302,1,62,44,18,4,0,1,"full"
68,"expanded",1.5,"gpt-5.1","neuroticism","tmfg",0.94001659033548,1,62,41,18,4,3,2,"full"
68,"expanded",1.5,"gpt-5.1","openness","glasso",0.891144772226929,1,64,37,27,5,0,1,"full"
68,"expanded",1.5,"gpt-5.1","openness","tmfg",1,1,64,37,27,5,0,1,"full"
68,"expanded",1.5,"gpt-oss-120b","agreeableness","glasso",0.849022305184018,0.952729306171102,63,24,34,5,5,2,"full"
68,"expanded",1.5,"gpt-oss-120b","agreeableness","tmfg",0.888427901222245,1,63,23,34,5,6,2,"full"
68,"expanded",1.5,"gpt-oss-120b","conscientiousness","glasso",0.813980737935834,0.851882995660415,64,27,32,6,5,2,"sparse"
68,"expanded",1.5,"gpt-oss-120b","conscientiousness","tmfg",0.741003822943304,0.818566906881439,64,20,32,6,12,2,"full"
68,"expanded",1.5,"gpt-oss-120b","extraversion","glasso",0.900192820233591,1,63,41,22,4,0,1,"full"
